entity_id,title,title__n_values,title__has_conflict,brand,brand__n_values,brand__has_conflict,description,description__n_values,description__has_conflict,price,price__n_values,price__has_conflict,priceCurrency,priceCurrency__n_values,priceCurrency__has_conflict
1124550,"bicycle chain, cn-hg601-11, for 11-speed (road/mtb/e-bike compatible), 116 links(w/quick link, sm-cn900-11), ind.pack",6,1,shimano,1,0,"super narrow lightweight 11-speed hg-ev symmetrical design chain for smooth shifts and maximum durability.specifications:outer plate design has been developed to reduce the chance of chain sucksil-tec surface treatment technology (ptfe plating) on inner links that is smooth running and increases durabilitythe inner plate has been developed for better contact with gears providing smoother shifting under high load, giving efficient pedalling, increased rigidity and near silent running5.62 mm chain width, optimised for 11-speed super narrow hg-ev drivetrainscomes complete with quick link which enables fast tool-free chain assemblyaverage weight of 257 grams",5,1,28.99,5,1,usd,3,1
1126552,apple - apple airpods 2 with wireless charging case mrxj2zm/a - white,6,1,apple,1,0,"summary:- designed by apple- automatically on, automatically connected- easy setup for all your apple devices6- quick access to siri by saying “hey siri” or setting up double-tap- double-tap to play or skip forward- charges quickly in the case- case can be charged with a lightning connector- rich, high-quality audio and voice- seamless switching between devicesmore magical than ever.the new airpods deliver the wireless headphone experience, reimagined. just pull them out of the charging case and they’re ready to use with your iphone, apple watch, ipad, or mac.after a simple one-tap setup, airpods work like magic. they’re automatically on and always connected. airpods can even sense when they’re in your ears and pause when you take them out.to adjust the volume, change the song, make a call, or even get directions, simply say “hey siri” and make your request. you have the freedom to wear one or both airpods, and you can play or skip forward with a double-tap when listening to music or podcasts.airpods deliver 5 hours of listening time1 and 3 hours of talk time on a single charge.2 and they’re made to keep up with you, thanks to a charging case that holds multiple charges for more than 24 hours of listening time.3 need a quick charge? just 15 minutes in the case gives you 3 hours of listening time4 or 2 hours of talk time.5powered by the all-new apple h1 headphone chip, airpods use optical sensors and motion accelerometers to detect when they’re in your ears. whether you’re using both airpods or just one, the h1 chip automatically routes the audio and engages the microphone. and when you’re on a call or talking to siri, an additional speech-detecting accelerometer works with beamforming microphones to filter out external noise and focus on the sound of your voice.what's in the box: - airpods- charging case- lightning to usb cable",5,1,3940.00,5,1,nok,3,1
1130755,"sram sram nx eagle 12-speed trigger shifter with discrete clamp, black",6,1,sram,2,1,"the nx eagle trigger shifter means on-demand gear selection throughout the entire wide range eagle cassette. the massive range means you never have to worry about having the right gear for the terrain. nx eagle means easy, intuitive shifting every time for every rider.eagle technology creates a smoother and more precise shifting system with exceptional reliabilitycompatible with matchmaker x clampdesigned to be used with eagle 12-speed derailleurscolor:blackshifter style:triggerrear der/shifter compatibility:sram x-actuationdrivetrain speeds:12",5,1,42.00,4,1,usd,3,1
1132050,corsair 8gbx1 ddr4 3000mhz ram cmk8gx4m1d3000c16 vengeance lpx gaming ram,6,1,corsair,1,0,corsair 8gbx1 ddr4 3000mhz ram cmk8gx4m1d3000c16 vengeance lpx gaming ram,4,1,49.00,6,1,try,5,1
1138411,garmin fēnix® 5x plus sapphire black with black band 010-01989-01 smartwatch,6,1,garmin,1,0,"get this next generation fenix model and get ahead in life with a market-leading range of daily and sporting technology features.the fenix 5x plus sapphire is an attractive watch with sleek a titanium bezel, a black fibre-reinforced polymer case and high resolution (240x240 pixels) colour screen with an extensive catalogue of in-built gadgets and leading technology.this model features european topographic maps, multisport gps, on-the-wrist heart-rate monitor, acclimation monitor (awareness of blood oxygen), 1000 song storage on the watch, three-axis compass, gyroscope, barometric altimeter, route- tracking, golfing features, fitness and gym equipment tracking and planning, swimming and cycling features, plus much more.the watch is compatible with both iphones and android phones with smart notifications and garmin pay plus a memory storage of 16gb and a battery life of up to 20 days in smartwatch only mode or 32 hours with gps.the core features of thefenix 5​series:ultimate multisport gps watch with wrist heart rate technology1and colour topoactive europe* maps featuringtrendline™popularity routingto help you find and follow the best pathswrist-based pulse ox acclimation sensor2provides awareness of your blood oxygen saturation levels — especially useful when you're adjusting to higher altitudesfit for adventure with rugged design that features scratch-resistant domed sapphire lens plus stainless steel or diamond-like carbon (dlc) titanium bezel, and rear caseeasily store and play up to 500 songs on your watch, and connect with bluetooth®headphones (sold separately) for phone-free listening3garmin pay™ready. the contactless payment solution4lets you make convenient payments with your watch, so you can leave your cash and cards at homebuilt-in navigation sensors include three-axis compass, gyroscope and barometric altimeter as well as multisatellite (gps, glonass and galileo) capability to track in more challenging environments than gps alonebattery performance:5up to 20 days in smartwatch mode and 13 hours in gps mode with music (depending on settings)battery life4: up to 7 days in smartwatch mode; 13 hours in gps modeconnectivity is via wifi, ant+ or bluetooth.warranty2 years manufacturer warrantyeditionfenix 5x plususually forunisexwater resistancy100 metresglasssapphire crystalcase colourblackcase width51mmcase thickness17.5mmband colourblackband materialsiliconeband width26mmclasp typebuckledisplay typesunlight-visible, transflective memory-in-pixel (mip)display size1.2\"" (30.4 mm) diameterdisplay resolution240 x 240 pixelsweight of watch96 gramsclock featurestime/dateyesgps time syncyesautomatic daylight saving timeyesalarm clockyestimeryesstopwatchyessunrise/sunset timesyessensorsgpsyesglonassyesgalileoyesgarmin elevate wrist heart rate monitoryesbarometric altimeteryescompassyesgyroscopeyesaccelerometeryesthermometeryespulse oxyes (with acclimation)daily smart featuresconnectivitybluetooth, ant+, wi-ficonnect iq (downloadable watch faces, data fields, widgets and apps)yessmart notificationsyestext response/reject phone call with text (android only)yescalendaryesweatheryescontrols smartphone musicyesplays and controls watch musicyesmusic storageup to 500 songsfind my phoneyesfind my watchyesvirbcamera remoteyessmartphone compatibilityiphone, androidcompatible with garmin connect mobileyesgarmin payyesactivity tracking featuresstep counteryesmove bar (displays on device after a period of inactivity; walk for a couple of minutes to reset it)yesauto goal (learns your activity level and assigns a daily step goal)yessleep monitoring (monitors total sleep and periods of movement or restful sleep)yescalories burnedyesfloors climbedyesdistance travelledyesintensity minutesyestrueupyesmove iqyesfitness ageyes (in app)all-day stress trackingyesfitness equipment/gymavailable gym activity profilesstrength, cardio and elliptical training, stair stepping, floor climbing, indoor rowing and yogacardio workoutsyesstrength workoutsyesautomatic rep countingyestraining, planning and analysis featuresgps speed and distanceyescustomisable screen(s)yescustomisable activity profilesyesauto pauseyesinterval trainingyesadvanced workoutsyesdownloadable training plansyesauto lapyesmanual lapyesconfigurable lap alertsyesvo2 maxyestraining status (lets you see if youre training effectively by tracking your training history and fitness level trend)yestraining load (your total training load for the last 7 days calculated from estimated epoc)yestraining effect (aerobic)yestraining effect (anaerobic)yescustomisable alertsyesaudio promptsyesfinish timeyesvirtual partneryesrace an activityyesauto multisport activitiesyesmulti-sportyescourse guidanceyessegments (live, garmin)yesstrava features (beacon, live segments)yeslivetrackyesgroup livetrackyesround-trip course creator (running/cycling)yestrendline popularity routingyestouch and/or button lockyeshot keysyesauto scrollyesactivity history on watchyesheart rate featureshr zonesyeshr alertsyeshr caloriesyes% hr maxyes% hrryesrecovery timeyesauto max hryeshrv stress test (measures your heart rate variability while standing still, for 3 minutes, to provide you with an estimated stress level; the scale of this is 1 to 100; low scores indicate lower stress levels)yes (with compatible accessory)records heart rate while swimmingyes (with hrm-triand hrm-swim)hr broadcast (broadcasts hr data over ant+ to paired devices)yesrunning featuresavailable run profilesrunning, treadmill running, trail runninggps-based distance, time and paceyesrunning dynamicsyes (with compatible accessory)vertical oscillation and ratio (the degree of 'bounce' in your running motion and the cost-benefit ratio with stride length)yes (with compatible accessory)ground contact time and balance (shows how much time, in the running motion, your foot is on the ground rather than in flight and lets you check your running symmetry)yes (with compatible accessory)stride length (real time)yes (with compatible accessory)cadence (provides real-time number of steps per minute)yesperformance condition (after running 620 minutes, compares your real-time condition to your average fitness level)yeslactate threshold (through analysis of your pace and heart rate, estimates the point where your muscles start to rapidly fatigue)yes (with compatible accessory)run workoutsyesrace predictoryesfoot pod capableyesgolfing featurespreloaded with 41,000 courses worldwideyesyardage to f/m/b (distance to front, middle and back of green)yesyardage to layups/doglegsyesmeasures shot distance (calculates exact yardage for shots from anywhere on course)automaticdigital scorecardyesstat tracking (strokes, putts per round, greens and fairways hit)yesgarmin autoshotyesauto courseview updatesyesgreen view with manual pin positionyeshazards and course targetsyestruswing compatibleyesround timer/odometeryesoutdoor recreation featuresavailable outdoor recreation profileshiking, climbing, mountain biking, skiing, snowboarding, xc skiing, stand-up paddleboarding, rowing, kayaking, jumpmaster, tacticalpoint-to-point navigationyesbread crumb trail in real timeyesback to startyestracbackyesultratrac modeyesaround me modeyeselevation profileyesdistance to destinationyesbarometric trend indicator with storm alertyesclimbpro ascent planneryestrail run auto climbyesvertical speedyestotal ascent/descentyesfuture elevation plotyespreloaded topographical mapsyesdownloadable cartography supportyescompatible with basecampyesgps coordinatesyesprojected waypointyessight 'n goyesarea calculationyes (via connect iq)hunt/fish calendaryes (via connect iq)sun and moon informationyes (via connect iq)dual grid coordinatesyesxero locationsyescycling featuresavailable cycling profilesbiking, indoor biking, mountain biking, triathloncoursesyesbike lap and lap maximum power (with power sensor)yesrace an activityyestime/distance alerts (triggers alarm when you reach goal)yesftp (functional threshold power)yes (with compatible accessory)garmin cycle map (routable cycling-specific street map)yescompatible with vector (power meter)yespower meter compatible (displays power data from compatible third-party ant+-enabled power meters)yescompatible with varia vision (head-mounted display)yescompatible with varia radar (rear-facing radar)yescompatible with varia lightsyesspeed and cadence sensor support (with sensor)yes (ant+and bluetoothsmart sensors)swimming featuresavailable swim profilespool swimming, open water swimming, swimming/runningpool swim metrics (lengths, distance, pace, stroke count/rate, calories)yesstroke type detection (freestyle, backstroke, breaststroke, butterfly)yesswim efficiency (swolf)yesdrill loggingyespool swim workoutsyesopen-water swim metrics (distance, pace, stroke count/rate, stroke distance, calories)yesheart rate (real-time during rests, interval and session stats during rests, and automatic heart rate download post-swim)yes (with hrm-tri and hrm-swim)",4,1,19006.00,6,1,gbp,4,1
114602,rugged mobile storage 2tb thunderbolt usb-c hdd extern,6,1,lacie,1,0,lacie 2tb rugged thunderbolt usb-c + usb 3.0,2,1,"฿8,900",5,1,thb,5,1
1153303,asus amd rog strix x570-e gaming am4 atx motherboard | pcbyte,6,1,asus,1,0,"amd ryzen 3rd generation, am4 socket, x570 chipset, 4x dimm max 128gb ddr4 un-buffered memory, pci-e 4.0, 8x sata3, 2x m.2 socket 3, intel i211-at gigabit lan, displayport 1.2, hdmi 2.0, optical s/pdif out, 5x audio jacks, rog supremefx 8-channel high definition audio codec s1220a, 5-way optimisation, asus aura sync rgb, atx form factor. backed by a 3 year asus warranty.",5,1,"€318,99",5,1,aud,3,1
1155981,tplink / tp-link archer t9uh ac1900 high gain wireless dual band usb adapter / win+mac supported (local warranty 3years with tplink sg),6,1,tp-link,1,0,arabirimusbveri hz1300 mbpsveri hz600 mbpsalma frekans2.4 ghzalma frekans5 ghzgaranti sresi24 ay,5,1,57.656501,6,1,try,6,1
1164344,scheda di rete wireless n 300mbps usb tp-link tl-wn821n,6,1,tp-link,2,1,"last updated:13/06/2020 excellent n speed brings best experience for hd video streaming or internet calls mimo technology with stronger signal penetration strength, wider wireless coverage, providing better performance and stability easy wireless security encryption at a push of the wps button supports windows xp / vista / 7 / 8 / 8.1",4,1,د.ج.‏1٬750,6,1,eur,4,1
1176692,"ultra dual drive usb type-c usb-nøgle 32 gb usb type-a / usb type-c 3.2 gen 1 (3.1 gen 1) sort, sølv",6,1,kingston,2,1,"high-speed usb 3.1 performance in a usb type-c drive easily free up space on your smartphone or quickly transfer files between devices at usb 3.1 high speeds of up to 150mb/s. with a reversible usb type-c connector and a traditional usb connector, the sandisk ultra dual drive usb type-c lets you quickly and easily transfer files between smartphones, tablets and computers. plus the sandisk memory zone app for android (available on google play) helps you manage your device’s memory and your content. the sandisk ultra dual drive usb type-c is the perfect liaison between your new usb type-c device and your devices with traditional usb ports.the flash drive for usb type-c devices designed specifically for next-generation devices with the new usb type-c port. the reversible connector has a symmetric design, so that it’s always right-side up, making it easy and fast to plug in.high-speed usb 3.1 high-speed usb 3.1 performance of up to 150mb/s means you spend less time waiting to transfer your photos, videos, songs, and other files between devices.dual usb type-c and usb type-a connectors with dual connectors, the sandisk ultra dual drive usb type-c lets you free up space on your smartphone or tablet, or transfer files between multiple devices, whether it has a usb type-c port or the traditional usb type-a port.sandisk memory zone app for easy file management available from the google play store, the sandisk memory zone app lets you view, access, and back up all the files from your phone's memory in one location. it can also automatically move files from your device to your drive to free up space.kapacitet: 32 gbenhedsgrænseflade: usb type-a / usb type-cusb version: 3.2 gen 1 (3.1 gen 1)læse hastighed usb 3.2 gen 1 (3.1 gen 1): 150 mb/sunderstøttede windows-operativsystemer: windows 10 education,windows 10 education x64,windows 10 enterprise,windows 10 enterprise x64,windows 10 home,windows 10 home x64,windows 10 pro,windows 10 pro x64,windows 7 enterprise,windows 7 enterprise x64,windows 7 home basic,windows 7 home basic x64,windows 7 home premium,windows 7 home premium x64,windows 7 professional,windows 7 professional x64,windows 7 starter,windows 7 starter x64,windows 7 ultimate,windows 7 ultimate x64,windows 8,windows 8 enterprise,windows 8 enterprise x64,windows 8 pro,windows 8 pro x64,windows 8 x64,windows vista business,windows vista business x64,windows vista enterprise,windows vista enterprise x64,windows vista home basic,windows vista home basic x64,windows vista home premium,windows vista home premium x64,windows vista ultimate,windows vista ultimate x64mac kompabilitet: jaunderstøttede mac-operativsystemer: mac os x 10.10 yosemite,mac os x 10.11 el capitan,mac os x 10.12 sierra,mac os x 10.13 high sierra,mac os x 10.6 snow leopard,mac os x 10.7 lion,mac os x 10.8 mountain lion,mac os x 10.9 mavericksunderstøttede mobile operativsystemer: androidformfaktor: glidefarve på produkt: sort, sølvnøglering: nejfingeraftrykslæser: nejpin-kode-sikret adgang: nejbeskyttelse af adgangskode: nejdriftstemperatur (t-t): 0 - 45 °copbevaringstemperatur (t-t): -10 - 70 °cbredde: 38,1 mmdybde: 9,4 mmhøjde: 20,1 mmvægt: 9,1 gpakke bredde: 101,6 mmpakke dybde: 11,7 mmpakke højde: 152,4 mmpakkevægt: 28,3 gpakketype: blisterantal pr. pakke: 1 stkantal pr. hovedkasse (udvendig): 25 stkhovedkasse (ekstern), bredde: 11,9 cmhovedemballage (ekstern) længde: 19,2 cmydre emballage, højde: 18,1 cmmaster kartonvægt: 797,5 g",4,1,4.499e1,6,1,thb,6,1
119989,corsair ll series ll140 rgb dual light loop pwm fan 140mm dual pack with lighting node pro controller,6,1,corsair,1,0,"the corsair ll140 rgb led pwm fan boasts 16 independent rgb leds across two separate light loops to create vibrant lighting and visual effects.let your lights do the talkingmade for those seeking excellent airflow, quiet operation, and powerful lighting, the corsair ll140 rgb fan puts your pc back in the loop.create a symphony of colourthe corsair ll140 rgb led pwm fan boasts 16 independent rgb leds across two separate light loops to create vibrant lighting and visual effects.two rgb light loops16 independent rgb leds in every fan, split between two separate light loops, allow for nearly endless customization.expansion kitthis product is intended as an expansion of the ll140 rgb led 3 fan kit with lighting node pro. the rgb functionality of this product requires an rgb lighting hub and lighting node pro.complete pwm controldynamically control fan speed from 600 rpm to 1,500 rpm to minimize noise or maximize airflow.created for quiet140mm fan blade engineered for low-noise operation without sacrificing performance.complete cooling controlusing an optimized 140mm fan blade and pwm control, set the speed of the fan anywhere from 600 rpm to 1,500 rpm for precise noise and airflow adjustment.",6,1,8.399e1,6,1,usd,6,1
1215179,epson kirkas magenta t596300 ultrachrome hdr 350 ml(7900/9900),6,1,epson,1,0,"who wants to spend time thinking about their printer? it should just work. we've developed our inks and printers to work in harmony, so that they'll do just that and give you consistent and reliable results without any fuss. that's because we invest in extensive research, high-tech manufacturing facilities and put our products through rigorous tests.but naturally, we can't say the same for inks that we've not created. there's no assurance from epson that so-called compatible inks or remanufactured cartridges will deliver.are you willing to put yourself at risk of unreliable yields and poor prints? or worse, the cartridges failing to work or the printer breaking? secure yourself against potential printing pitfalls by using genuine epson ink. type: inkjet cartridges, brand: epson, colour: magenta, ink volume: 350ml, barcode: 010343868410spicers code: 132244",6,1,189.00,5,1,eur,3,1
1223297,apple airpods with charging case / compare on amazon $139,6,1,apple,1,0,"automatically on, automatically connected easy setup for all your apple devices quick access to siri by saying ''hey siri'' double-tap to play or skip forward new apple h1 headphone chip delivers faster wireless connection to your devices charges quickly in the caseautomatically on, automatically connected. easy setup for all your apple devices. quick access to siri by saying ''hey siri''. double-tap to play or skip forward. new apple h1 headphone chip delivers faster wireless connection to your",5,1,159.00,3,1,usd,1,0
123214,poe-48-24w-g ubiquiti gigabit poe 48v 24w 2-rj45 220vac ubi-poe-48-5g req-cable-c5,6,1,ubiquiti networks (ubnt),1,0,"device protectionpoe adapters are highly reliable, and when used with ubiquiti toughcable™, they provide earth grounding and surge protection to help protect against electrostatic discharge (esd) events.convenient wall-mountingthe 24v, 0.5a models, poe-24-12w and poe-24-12w-g, are wall-mountable using the optional wall-mount brackets.seamless airgateway™ compatibilitythe 15v, 0.8a and 24v, 0.5a models, poe-15-12w, poe-24-12w and poe-24-12w-g, work with the airgateway™ to bridge airmax® connections to wi-fi at customer locations.",6,1,300.00,6,1,sek,6,1
1232853,"tp-link tl-sg108pe non-géré gigabit ethernet (10/100/1000) noir connexion ethernet, supportant l'alimentation via ce port (poe)",6,1,tp-link,1,0,"what this product doesthe tl-sg108pe v2 is an 8-port gigabit easy smart switch with 4 poe ports, represents a powerful upgrade from an unmanaged switch. it is designed specifically for small businesses that require simple network management and poe function. the tl-sg108pe v2 can connect and power up to four poe devices, such as wireless access points (aps), ip cameras, and ip phones. through its web-based user interface and management utility, the tl-sg108pe v2 offers a variety of useful features, including network monitoring, traffic prioritisation, and enhanced qos. additionally, with port-based, tag-based and mtu vlan, tl-sg108pe v2 can improve security and meet more network segmentation requirements.features:8 10/100/1000 mbps rj-45 portswith 4 poe ports, data and power can be transferred on one single cableprovides network monitoring, traffic prioritization and vlan featuressimple network setup on top of plug-and-play connectivityweb-based user interface simplifies configurationpower over ethernet4 of the 8 auto-negotiation rj-45 ports (port 1 to port 4) of the switch support power over ethernet (poe) function. these poe ports can automatically detect and supply power with those ieee 802.3af-compliant powered devices (pds).effective managementtl-sg108pe offers network monitoring for users to observe traffic behavior. through its web-based user interface and management utility, the tl-sg108pe v2 offers a variety of useful features, including network monitoring, traffic prioritisation, and enhanced qos. with port mirroring, loop prevention and cable diagnostics features, tl-sg108pe v2 can identify and even locate connection problems on your business network. moreover, administrators can designate the priority of the traffic based on port priority, 802.1p priority and dscp priority, to ensure that voice and video are always clear, smooth and lag-free. additionally, to improve security and network performance, tl-sg108pe v2 supports mtu vlan, port-based vlan and 802.1q-based vlan functions.easy to usetl-sg108pe v2 is easy to use and manage. auto mdi/mdi-x crossover on all ports eliminate the need for crossover cables or uplink ports. auto-negotiation on each port senses the link speed of a network device and intelligently adjusts for compatibility and optimal performance. its compact size makes it ideal for desktops with limited space while also being rack-mountable, convenient and safe. dynamic led lights provide real-time work status display and basic fault diagnosis.",5,1,299.30,6,1,eur,5,1
1235043,gigabyte z490 vision g - lga1200 - motherboard - atx (z490 vision g),6,1,gigabyte,1,0,"placa de baza gigabyte z490 vision g socket lga 1200 intel® z490 creators motherboard with direct 12 phases power design, direct touch heatpipe, thunderbolt™ 3, intel® wi-fi 6 802.11ax, intel® 2.5gbe + gbe dual lan with cfosspeed, triple m.2 with thermal guards, front & rear usb 3.2 gen 2 type-c , rgb fusion 2.0 supports 10th gen intel® core™ series processors dual channel non-ecc unbuffered ddr4, 4 dimms intel® optane™ memory ready direct 12 phases digital vrm solution with drmos advanced thermal design with direct touch heatpipe intel® thunderbolt™ 3 onboard - the usb-c that does it all onboard intel® wi-fi 6 802.11ax 2t2r & bt5 with aorus antenna intel® 2.5gbe + gbe dual lan with cfosspeed multi-way graphics support with dual armor and ultra durable™ design alc1220-vb enhance 114db(rear)/ 110db(front) snr in microphone with wima audio capacitors usb dac-up 2 with adjustable voltage triple ultra-fast m.2 with pcie gen3 x4 interface with thermal guards front usb 3.2 gen 2 type-c™ header rgb fusion 2.0 support addressable led & rgb led strips smart fan 5 features multiple temperature sensors , hybrid fan headers with fan stop q-flash plus updates bios without installing the cpu, memory and graphics card cec 2019 ready, save the power as easy as one click https://www.gigabyte.com/motherboard/z490-vision-g-rev-10",4,1,229.992,6,1,gbp,4,1
1249448,"32gb kit (2 x 16gb) hyperx predator ddr4 3000mhz, cl15, black, dimm memory",6,1,kingston,1,0,"32gb kit (2 x 16gb) hyperx predator ddr4 3000mhz, cl15, black, dimm memory",3,1,1996.00,5,1,usd,5,1
1257145,"sony sel85f18 85mm f/1.8-22 medium-telephoto fixed prime camera lens, black",6,1,sony,1,0,"the perfect focal length for portraits, the sony fe 85mm f/1.8 lens is a sleek short-telephoto lens designed for full-frame e-mount mirrorless cameras. the bright f/1.8 maximum aperture benefits this lens's use in low-light conditions and also affords extensive control over depth of field when working with selective focus techniques. the nine elements, eight groups lens construction includes one extra-low dispersion element to minimize chromatic aberrations and color fringing for greater clarity and color accuracy. benefitting the optical design is a simple, intuitive physical layout that incorporates a customizable focus hold button and a physical af/mf switch. the double linear af motor itself affords quick, quiet, and smooth focusing performance, and this motor also offers snappy manual focus performance for fine-tuned control. finally, the lens is designed to be dust- and moisture-resistant for increased protection. prime portrait-length lens is designed for full-frame sony e-mount mirrorless cameras, however can also be used on aps-c models where it will provide a 127.5mm equivalent focal length. bright f/1.8 maximum aperture allows for fine-tuned control over depth of field and also benefits working in difficult lighting conditions. one extra-low dispersion element is featured in the optical design and helps to limit color fringing and chromatic aberrations for heightened image clarity and color accuracy. double linear autofocus motor delivers smooth, precise, and near silent focusing performance to benefit both stills and video applications. the focus hold button on the lens barrel can be used to hold the focusing position, or can be set in-camera to control a variety of additional lens functions. also, the lens has an af/mf switch for tactile control over the focus mode. rounded nine-blade diaphragm contributes to a pleasing bokeh quality when employing selective focus techniques. dust- and moisture-resistant design for increased protection to the elements.",5,1,598.00,4,1,usd,3,1
125897,"crucial 480gb bx500 int 2.5\"" sata3 ssd (ct480bx500ssd1) (local warranty 3years with convergent)",6,1,,0,0,"ever wonder why your phone responds faster than your computer? it's because your phone runs on flash memory. add flash memory to your laptop or desktop computer with the crucial bx500 120gb 2.5\"" ssd, the easiest way to get all the speed of a new computer without the price. this ssd offers sequential read speeds of up to 540mb/s and sequential write speeds of up to 500mb/s, about 300% faster than a typical hdd.improve performanceboot up faster, load files quicker and improve overall system responsiveness for all your computing needs.tools for easy installationthis ssd comes with simple instructions, cloning software, and how-to videos to make installation easy and straightforward. millions of people have upgraded with a crucial ssd without a hitch.award-winning supportcrucial's expert support team has your questions covered with multiple methods of contact and an expansive community forum.3-year limited warrantycrucial backs thousands of validation hours, dozens of qualification tests, and a heritage of award-winning ssds with a 3-year limited warranty.features: boot up faster, load files quicker and improve overall system responsiveness 300% faster than a typical hard drive 540mb/s sequential read speed 500mb/s sequential write speed improves battery life because it’s 45x more energy efficient than a typical hard drive micron®3d nand – advancing the world’s memory and storage technology for 40 years acronis® true image™ for crucial cloning software advanced features: multistep data integrity algorithm thermal monitoring slc write acceleration active garbage collection trim support self-monitoring and reporting technology (smart) error correction code (ecc)specifications: endurance: 120tb total bytes written (tbw), equal to 65gb per day for 5 years interface: sata 6.0gb/s form factor: 2.5-inch internal ssd total capacity: 120gb speeds: 540 mb/s read, 500 mb/s write device type: internal solid state drive unit height: 7 mm form factor ssd: 2.5\"" (7mm) life expectancy (mttf): 1.5 million hours compliance: fcc, ul, tuv, kcc, bsmi, vcci, ce, weee, rohs, epeat, halogen free, sata-io, ices operating temperature: 0°c to 70°cwhat's in the box: crucial bx500 120gb 3d nand sata 2.5\"" ssd x1 acronis true image for crucial x1accelerate everything with the crucial bx500 120gb 2.5\"" ssd and its wide array of advantages over legacy hdds. it offers speeds three times faster than your normal hdd whilst drawing a fraction of the power, enhancing battery life.",4,1,1.696e3,5,1,zar,5,1
