record_id,spec_id,entity_id,source,llm_title,llm_brand,llm_description,llm_price,llm_priceCurrency,llm___title,llm___brand,llm___model
r1330,source_beta//3133021,580471,source_beta,sandisk sd extreme pro uhs ii v30 u3 c10 - 32gb,sandisk,"for super-fast continuous burst mode shots, maximum post-production workflow efficiency, and high-performance video recording, get sandisk extreme pro sdhc and sdxc uhs-ii cards. the high-performance sdhc and sdxc memory cards boast shot speeds up to 260mb/s* (1733x) and transfer speeds up to 300mb/s (2000x). uhs speed class 3 (u3) supports 32gb to 128gb of full hd and cinema-quality 4k video recording1. optimized for cameras that support the new uhs-ii standard, sandisk extreme pro sdhc and sdxc uhs-ii cards deliver the uncompromising results that professional photographers demand.read -300mb/s - write - 260mb/s",115.00,sgd,sandisk sd extreme pro uhs ii v30 u3 c10 - 32gb,sandisk,
r1331,source_gamma//32587863,580471,source_gamma,"sandisk extremepro sd 32gb,uhs-ii, read up to 300mb/s , write up to 260mb/s , for super-fast continuous burst mode shots, maximum post-production workflow efficiency, and high-performance video recording",,"sandisk extremepro sd 32gb,uhs-ii, read up to 300mb/s , write up to 260mb/s , for super-fast continuous burst mode shots, maximum post-production workflow efficiency, and high-performance video recording",1.3494e2,nzd,"sandisk extremepro sd 32gb,uhs-ii, read up to 300mb/s , write up to 260mb/s , for super-fast continuous burst mode shots, maximum post-production workflow efficiency, and high-performance video recording",,
r1332,source_alpha//1021564,591042,source_alpha,unifi video camera g3-micro,,"full hd (1080p) indoor camera with compact form factor, 30 fps, and dual-band support.",265.00,cad,unifi video camera g3-micro,,
r1333,source_beta//16691545,591042,source_beta,uvc-g3-micro ubiquiti latest g3 video camera in micro version,,"for unboxing, click: uvc-g3-micro for specifications, click: datasheet product description:the unifi video camera g3 micro features a wide angle lens and 1080p video resolution. multiple mounting options allow the camera to be installed almost anywhere indoors for permanent or temporary surveillance. the infrared leds and mechanical ir cut filter enable uninterrupted surveillance. the built-in microphone and speaker enable two-way audio communication. main features:* 1/3"" 4mp sensor* mechanical ir cut filter* built-in light sensor* 2.7mm fixed lens* 30fps at 1080p* 24v passive poe* mic and speaker for two-way audio* h.264 compressionfor further queries, email: sales@sublimetelecom.com or message: +65-86866757",300,sgd,uvc-g3-micro ubiquiti latest g3 video camera in micro version,,
r1334,source_gamma//18394687,591042,source_gamma,ubiquiti infrared video camera g3 micro,ubiquiti,,343.64,aud,ubiquiti infrared video camera g3 micro,ubiquiti,
r1335,source_alpha//27326027,591042,source_alpha,uvc-g3-micro ubiquiti unifi micro hd video camera,ubiquiti,"the unifi uvc-g3-micro wireless camera from ubiquiti networks delivers sharp 1080p video in a compact, mount-anywhere form factor. it provides clear video footage day or night with automatic, integrated infrared night time illumination.",345,aud,uvc-g3-micro ubiquiti unifi micro hd video camera,ubiquiti,
r1336,source_beta//36019341,591042,source_beta,unifi video camera micro g3,,"unifi video camera micro, g3",264.99,cad,unifi video camera micro g3,,
r1337,source_gamma//44763957,591042,source_gamma,ubiquiti unifi video camera g3 micro,,"the ubiquiti unifi uvc g3 micro is a dual band ip camera that records in full hd (1080p with 30fps). thanks to the ir leds with ir cut filter, the surveillance images are also clear in the dark. live streaming is possible via wifi and thanks to the built-in microphone you can hear what is being said with the camera.security camera with full hd recordingswith the ubiquiti unifi g3 uvc micro you can monitor your premises from the inside, the indoor ip camera records images in full hd quality (1920x1080p) at 30 frames per second. the images are of excellent quality not only during the day but also at night thanks to the built-in ir leds with ir cut filter. this filter ensures that the exposure is optimal.magnetic basea special feature of the ubiquiti unifi uvc g3 micro is the magnetic base to which you attach the ip camera. on this basis, the camera is not only powered, but you can also determine the position of the video camera. you can set the desired viewing angle yourself and therefore precisely film the area that is important to you. in addition to temporary magnetic confirmation, it is possible to mount the security camera in other ways. for temporary use it can also be placed on a table stand. for long-term or permanent use, the ip camera can be integrated in the wall or fixed to the wall with an adhesive pad or screws.built-in microphonewith the uvc g3 micro ip camera, it is possible to listen to what is happening in the vicinity of the camera. the built-in microphone ensures clear audio recording. you can easily understand what is being said, because the microphone has noise reduction.indoor camerafull hd video resolution (1920x1080p with 30fps)night vision thanks to ir leds with ir cut filtervarious mounting optionsdual band wifi (802.11 a/b/g/n) for video streamingbuilt-in microphone for audio recordingoperates on mains power (100-240v ac) or poe (802.3af)free unifi video app for ios and android","€ 210,–",eur,ubiquiti unifi video camera g3 micro,,
r1338,source_alpha//12572716,591547,source_alpha,logitech g533 dts 7.1 wireless gaming headset (981-000634),logitech,"logitech g533 prodigy wireless gaming headset, pro-g audio drivers, dts 7.1 surround sound, pro-grade wireless, 15-hour battery life, noise-cancelling microphone, on-headset controls",104.988,gbp,logitech g533 dts 7.1 wireless gaming headset (981-000634),logitech,
r1339,source_beta//20384811,591547,source_beta,logtitech gaming headset g633 artemis spectrum rgb 7.1 surround - emea - usb,,logtitech gaming headset g633 artemis spectrum rgb 7.1 surround - emea - usb,0.001,,logtitech gaming headset g633 artemis spectrum rgb 7.1 surround - emea - usb,,
r1340,source_gamma//31688401,591547,source_gamma,g633 artemis spectrum gaming headset,,"superior sound performance with pro-g™ audio driversexperience games like never beforeget expansive cinematic sound with g633 artemis spectrum™ gaming headset. 7.1 dolby® surround sound* and pro-g™ audio drivers deliver incredible sound fidelity. hear enemies sneaking around behind you, special ability cues, immersive environments, and inspiring gaming soundtracks the way they were meant to be heard. artemis spectrum™ is a gaming headphone worthy of serious audio fans.multi-platform compatibilityone headset for all game platformsone headset for all your devices lets you take g633 artemis spectrum from your gaming rig to your gaming console and your mobile devices. it goes where you go. g633 artemis spectrum works with pc, mobile, and game consoles, including ps4™ and xbox one™.adjustable rgb lighting and custom tagscustomize your lookadjustable rgb lighting lets you choose from up to 16.8 million colors. use logitech gaming software to select the optimal glow pattern or color for your environment. g633 artemis spectrum has two customizable lighting zones: the light strip and logo. each zone can each be programmed to different colors or effects, or can be synchronized. add a set of custom tags to enhance your look even further.programmable g-keyscontrol at your fingertipscustomize buttons using logitech gaming software to enhance your gaming or media experience. set to in-game macros for instant command combinations, or use it to control your music or audio profile without leaving the game.custom sound profilespersonalized for youlisten to music, games and movies with preset audio preferences just the way you like it. logitech gaming software can be used to program the audio equalizer. customize audio settings and create personal sound profiles for each game you play.multi-source audio mixingaudio from two devicesdon’t stop in the middle of a game to take a call. answer it and keep on playing. answer calls, play music and communicate in-game without having to pause the game or take your eyes off the action. g633 artemis spectrum features one usb connection and one analog input that connects and mixes sound from up to two devices.foldaway, noise-cancelling miccrystal-clear communicationensure you are heard with a crystal-clear noise-cancelling boom mic. the boom has an indicator led so you know when your microphone is on mute. when not in use, the noise-cancelling boom mic can be folded back into the headphones and is nearly invisible. g633 is travel-ready with an included mobile cable and secondary inline mic for mobile devices when you don’t want a microphone boom in your face.soft and breathable materialslong-term comfortg633 artemis spectrum is designed for long gaming sessions. new sports mesh materials used in the earcups and headband are soft and breathable for maximum comfort. over-the-ear earcups on g633 artemis spectrum are designed to fit around most ears without applying pressure on soft tissues. to keep your headset clean, the earcups can be removed from the headset and washed.",142.90,eur,g633 artemis spectrum gaming headset,,
r1341,source_alpha//32727113,591547,source_alpha,logitech g633 surround sound gaming headset (black),logitech,"• immerse yourself in the action with this logitech g633 artemis spectrum 981-000586 gaming headset, which features 7.1 surround sound for rich, clear sound.• the noise-canceling microphone let you plot your next move with other players.",89.99,gbp,logitech g633 surround sound gaming headset (black),logitech,
r1342,source_beta//63152503,591547,source_beta,logitech g633 artemis spectrum (981-000605),logitech,,,,logitech g633 artemis spectrum (981-000605),logitech,
r1343,source_gamma//69124006,591547,source_gamma,gaming headset logitech g533 trådløs,,gaming headset logitech g533 trådløs,824,dkk,gaming headset logitech g533 trådløs,,
r1344,source_alpha//11528260,595102,source_alpha,"card de memorie microsdxc kingston canvas select 80r, 32gb, clasa 10 uhs-i, 80/10 mb/s, adaptor sd",,"microsdxc kingston, 32gb, canvas select 80r, clasa 10 uhs-i, 80/10 mb/s, adaptor sd",29.4118,ron,"card de memorie microsdxc kingston canvas select 80r, 32gb, clasa 10 uhs-i, 80/10 mb/s, adaptor sd",,
r1345,source_beta//11533001,595102,source_beta,kingston 32gb microsdhc canvas select 80mb/s c10 uhs-i,,,22,pln,kingston 32gb microsdhc canvas select 80mb/s c10 uhs-i,,
r1346,source_gamma//1343338,595102,source_gamma,32 gb kingston canvas select micro sdhc uhs-1 class 10 80mb/s (sdcs/32gb),,,49.76,try,32 gb kingston canvas select micro sdhc uhs-1 class 10 80mb/s (sdcs/32gb),,
r1347,source_alpha//2808350,595102,source_alpha,sd kingston 32gb micro sdhc canvas select 80r cl10 uhs-i card c/adapter,,"kingston technology canvas select, 32 gb, microsd, cláss 10, uhs-i, 80 mb/s, preto",8.20,eur,sd kingston 32gb micro sdhc canvas select 80r cl10 uhs-i card c/adapter,,
r1348,source_beta//2986158,595102,source_beta,"kingston canvas select microsdhc 32gb (class 10), uhs-i memóriakártya adapterrel (sdcs/32gb)",,"garancia: 60 hónapmegj.: kingston canvas select microsdhc 32gb (class 10), uhs-i memóriakártya adapterrel (sdcs/32gb)",,,"kingston canvas select microsdhc 32gb (class 10), uhs-i memóriakártya adapterrel (sdcs/32gb)",,
r1349,source_gamma//33048768,595102,source_gamma,kingston 32gb micro sd canvas select 80mb/s,,,62.80,zar,kingston 32gb micro sd canvas select 80mb/s,,
r1350,source_alpha//15065376,59744,source_alpha,samsung qn65q70tafxza 65 class (64.5 diag.) 4k ultra hd hdr smart qled tv,samsung,"qn65q70tafxza 65 class (64.5 diag.) 4k ultra hd hdr smart qled tv. samsung's powerful 4k quantum processor automatically optimizes the picture to deliver a more immersive experience. 4k ai upscaling automatically analyzes the input source to reduce image noise, restore lost detail, and define edges around objects and text. equipped with quantum dot technology, this tv unleashes a massive spectrum of a billion shades of color. it even looks great when youre not watching at all, thanks to ambient mode +.",1199.99,usd,samsung qn65q70tafxza 65 class (64.5 diag.) 4k ultra hd hdr smart qled tv,samsung,
r1351,source_beta//16874363,59744,source_beta,"65"" class q70t qled 4k uhd hdr smart tv (2020)",,,-1.0,usd,"65"" class q70t qled 4k uhd hdr smart tv (2020)",,
r1352,source_gamma//32228806,59744,source_gamma,"samsung 65\"" 4k uhd smart qled tv (qn65q70t)",,quantum processor 4kdual ledadaptive pictureactive voice amplifier,1599.99,cad,"samsung 65\"" 4k uhd smart qled tv (qn65q70t)",,
r1353,source_alpha//34329330,59744,source_alpha,"samsung 65-inch class qled q70t series - 4k uhddual led quantum hdr smart tv with alexa built-in (qn65q70tafxza, 2020 model)",,"size:65-inch | style:tv onlyequipped with quantum dot technology, this tv unleashes a massive spectrum of a billion shades of color. a crisp 240hz motion rate banishes blur and smooths out the picture for more fluid action. it even looks great when you’re not watching at all, thanks to ambient mode +. disclaimers: *background feature accuracy may vary based on tv location and is dependent on wall designs, patterns and/or colors. smartthings app on a mobile device (android, ios) is required for some functionality. app features may be limited at launch; please continue to check for updates.",5438.99,usd,"samsung 65-inch class qled q70t series - 4k uhddual led quantum hdr smart tv with alexa built-in (qn65q70tafxza, 2020 model)",,
r1354,source_beta//37689148,59744,source_beta,"samsung qn65q70tafxza 65\"" class q70t qled 4k uhd hdr smart tv (2020)",samsung,"quantum processor 4kthe onboard processor helps optimize the picture to deliver a more immersive experience.4k ai upscalingthis technology analyzes the input source to reduce image noise, restore lost detail, and add definition to the edges around objects and text.adaptive picturewhether in a sunlit living room or a darkened den, adaptive picture technology optimizes the tv by analyzing the picture and the room's lighting conditions for augmented images, wherever and wherever you watch.dual led backlighting technologythis technology uses a system of dedicated warm and cool led backlights to adjust the contrast and color tone, allowing you to watch your movies and tv shows the way they were meant to be seen.active voice amplifieractive voice amplifier technology is designed to analyze the ambient noise in your home and enhance the voices in the scene to help you hear dialogue clearly.quantum hdr with hdr10+quantum hdr is designed to bring out detail and contrast by expanding the range of color and detail beyond what's possible on non-hdr tvs. the dynamic tone mapping of hdr10+ creates deeper blacks and more vibrant imagery with compatible content and source devices.100% color volume with quantum dotwith 100% color volume (in the dci-p3 color space), the q70t is engineered to provide lifelike images without washing out at any brightness level.real game enhancer+with this technology, extra motion clarity automatically reduces halo and blur in fast-moving game scenes, and amd freesync helps reduce tearing and stuttering.boundless designthe thin bezel and minimalist design of the tv helps draw you into your content.ambient mode+this mode is designed to allow the tv to mimic the wall behind it and display décor, artwork, weather reports, the day's headlines, and more.oneremote for your connected devicesthe included oneremote can automatically detect and control all compatible connected devices and content.universal guidethe universal guide brings your favorite content from multiple compatible devices and apps together in one easy-to-browse menu. it recommends popular shows and can make custom recommendations tailored just for you.multi viewthis feature splits your tv screen in two, putting the content you're watching on one side while mirroring your compatible mobile device on the other, allowing you to watch workout videos, check sports stats, and more while watching your favorite show or game.choose your voice assistantwith both bixby and amazon alexa built-in, you can access your favorite content, get answers, and control the tv and other compatible connected devices around your home with just your voice.smartthings compatibilitythe q70t tv works with smartthings to put you in control of your compatible smart home devices. it links with iot devices and sensors, enabling you to turn on the lights, check what's inside your refrigerator, and run the robot vacuum cleaner from the comfort of your couch.motion rate 240this image enhancement technology helps minimize motion blur on the screen, so your action-packed movies and sports stay smooth.wide viewing anglethe tv is designed to reduce glare and enhance color, providing vibrant images from nearly any viewing angle.tv plustv plus lets you enjoy your favorite content through virtual channels.hdmi connectivityenjoy high-resolution audio and video with an hdmi connection that transmits both over a single cable. the onboard hdmi ports support 4k uhd and hdr content decoding, and one input is earc-compatible.integrated wi-fi 5enjoy your favorite on-demand content wirelessly via your existing network.dolby digital plusthis audio technology helps optimize your entertainment experience with enhanced sound richness and clarity.additional featuresmeets the cta hdr-compatible definitionhdmi 2.1 (hdmi input 4)supreme uhd dimmingdolby audiomultiroom linkwi-fi directsmart hubfull web browserdigital clean viewauto channel searchauto motion plusconnectshare for usb multimedia playbackembedded popinstaport s (hdmi quick switch)anynet+ hdmi cecclosed captioningelectronic program guidev-chipusb hid supporteco sensorauto power offtv to mobile device and mobile device to tv mirroring via dlnaanalog tunermini wall mount compatibilityrs232 control (ex-link)ip control support with optional third-party softwaree-manual",1199.99,usd,"samsung qn65q70tafxza 65\"" class q70t qled 4k uhd hdr smart tv (2020)",samsung,
r1355,source_gamma//46369203,59744,source_gamma,samsung qn65q70ta 65'' hdr uhd smart qled tv (2020),,"view your favorite content at four times the resolution of 1080p with the samsung q70t 65"" class hdr 4k uhd smart qled tv. this tv has a 64.5"" quantum dot lcd panel to produce vibrant color and incorporates motion rate 240 technology to digitally enhance fast-moving images to reduce blur. it is compatible with the hdr10, hdr10+, and hlg hdr formats to provide a wider color gamut with compatible content and other equipment for more vivid images. freesync variable refresh rate technology helps enhance your video game experience by reducing tearing and stuttering. the q70t has built-in wi-fi and ethernet connectivity to allow access to your favorite apps and internet-based content, plus content sharing and screen mirroring with your other smart devices such as your smartphone or tablet. a full web browser is also onboard, allowing you to view full websites rather than mobile versions. with four hdmi inputs, there are multiple options for connecting high-definition video sources. two usb ports are also onboard for connecting multimedia peripherals like flash drives. the bixby and amazon alexa virtual assistants are built-in for simple voice control. quantum processor 4kthe onboard processor helps optimize the picture to deliver a more immersive experience. 4k ai upscalingthis technology analyzes the input source to reduce image noise, restore lost detail, and add definition to the edges around objects and text. adaptive picturewhether in a sunlit living room or a darkened den, adaptive picture technology optimizes the tv by analyzing the picture and the room's lighting conditions for augmented images, wherever andwherever you watch. dual led backlighting technologythis technology uses a system of dedicated warm and cool led backlights to adjust the contrast and color tone, allowing you to watch your movies and tv shows the way they were meant to be seen. active voice amplifieractive voice amplifier technology is designed to analyze the ambient noise in your home and enhance the voices in the scene to help you hear dialogue clearly. quantum hdr with hdr10+quantum hdr is designed to bring out detail and contrast by expanding the range of color and detail beyond what's possible on non-hdr tvs. the dynamic tone mapping of hdr10+ creates deeper blacks and more vibrant imagery with compatible content and source devices. 100% color volume with quantum dotwith 100% color volume (in the dci-p3 color space), the q70t is engineered to provide lifelike images without washing out at any brightness level. real game enhancer+with this technology, extra motion clarity automatically reduces halo and blur in fast-moving game scenes, and amd freesync helps reduce tearing and stuttering. boundless designthe thin bezel and minimalist design of the tv helps draw you into your content. ambient mode+this mode is designed to allow the tv to mimic the wall behind it and display décor, artwork, weather reports, the day's headlines, and more. oneremote for your connected devicesthe included oneremote can automatically detect and control all compatible connected devices and content. universal guidethe universal guide brings your favorite content from multiple compatible devices and apps together in one easy-to-browse menu. it recommends popular shows and can make custom recommendations tailored just for you. multi viewthis feature splits your tv screen in two, putting the content you're watching on one side while mirroring your compatible mobile device on the other, allowing you to watch workout videos, check sports stats, and more while watching your favorite show or game. choose your voice assistantwith both bixby and amazon alexa built-in, you can access your favorite content, get answers, and control the tv and other compatible connected devices around your home with just your voice. smartthings compatibilitythe q70t tv works with smartthings to put you in control of your compatible smart home devices. it links with iot devices and sensors, enabling you to turn on the lights, check what's inside your refrigerator, and run the robot vacuum cleaner from the comfort of your couch. motion rate 240this image enhancement technology helps minimize motion blur on the screen, so your action-packed movies and sports stay smooth. wide viewing anglethe tv is designed to reduce glare and enhance color, providing vibrant images from nearly any viewing angle. tv plustv plus lets you enjoy your favorite content through virtual channels. hdmi connectivityenjoy high-resolution audio and video with an hdmi connection that transmits both over a single cable. the onboard hdmi ports support 4k uhd and hdr content decoding, and one input is earc-compatible. integrated wi-fi 5enjoy your favorite on-demand content wirelessly via your existing network. dolby digital plusthis audio technology helps optimize your entertainment experience with enhanced sound richness and clarity.",1197.99,usd,samsung qn65q70ta 65'' hdr uhd smart qled tv (2020),,
r1356,source_alpha//12291734,60449185,source_alpha,new era 39thirty mlb new york yankees fullcap - 10298279,,,19.77,eur,new era 39thirty mlb new york yankees fullcap - 10298279,,
r1357,source_beta//15501839,60449185,source_beta,šiltovka new era ny yankees 39thirty cap,,,2.59e1,eur,šiltovka new era ny yankees 39thirty cap,,
r1358,source_gamma//17366003,60449185,source_gamma,new era ny yankees 39thirty cap baseball sapka,,,8550,huf,new era ny yankees 39thirty cap baseball sapka,,
r1359,source_alpha//1766796,60449185,source_alpha,gorra new era ny yankees 39thirty cap,,,2.59e1,eur,gorra new era ny yankees 39thirty cap,,
r1360,source_beta//31696332,60449185,source_beta,kappe new era ny yankees 39thirty cap,,,2.59e1,eur,kappe new era ny yankees 39thirty cap,,
r1361,source_gamma//38448123,60449185,source_gamma,kšiltovka new era new york yankees 39thirty,,,658,czk,kšiltovka new era new york yankees 39thirty,,
r1362,source_alpha//16682007,604847,source_alpha,shimano bb-mt800 xt 68/73 bottom bracket,,"descriptionshimano xt bottom bracket assembly.﻿specificationsexcellent seals prevent wear.includes tl-fc25 adapter (required for installation).includes bb, spacers, inner sleeve and o-rings.compatible with 68 and 73mm bb shells.for use with shimano hollowtech ii cranksets.",64.95,aud,shimano bb-mt800 xt 68/73 bottom bracket,,
r1363,source_beta//20910428,604847,source_beta,butuc pedalier shimano deore xt bb-mt800,,2 rulmentitub internadaptor shimano tl-fc25 incluspentru cadre de 68 mm / 73 mm.,100.00,ron,butuc pedalier shimano deore xt bb-mt800,,
r1364,source_gamma//26128156,604847,source_gamma,shimano bb-mt800 threaded bottom bracket,shimano,"genuine shimano hollowtech ii bottom bracket; enjoy maintenance free performance from this xt mt800 bottom bracket that has sealed cups to prevent water and mud ingress.features:set includes left and right hand cups, spacers, inner cover, and inner o-ringslight weight seal structure helps to remove vital gramssealed cups keep out dirt and watermaintenance freecompatible with 68mm and 73mm shelldurable anodised finisheasy installation with tl-fc25 tool (not included)",2058.0,inr,shimano bb-mt800 threaded bottom bracket,shimano,
r1365,source_alpha//30586587,604847,source_alpha,"shimano shim,bb cupset,xt",shimano,,25.99,usd,"shimano shim,bb cupset,xt",shimano,
r1366,source_beta//35507901,604847,source_beta,"shimano shimano, xt bb-mt800, hollowtech ii, bb shell: 68/73mm, steel black, ibbmt800b",shimano,"shimano bb-mt800, xt 8000 series hollowtech ii bottom bracket, ibbmt800b, for mtb cranksbsa, 68/e/73mm bb shell24mm spindle, steel bearings, blackcompatible with all mountain hollowtech ii cranks",59.99,cad,"shimano shimano, xt bb-mt800, hollowtech ii, bb shell: 68/73mm, steel black, ibbmt800b",shimano,
r1367,source_gamma//36826110,604847,source_gamma,shimano bb - mt800 bottom bracket xt 68 / 73mm,shimano,,59.95,aud,shimano bb - mt800 bottom bracket xt 68 / 73mm,shimano,
r1368,source_alpha//1393008,608638,source_alpha,switch tp-link 16p tl-sg1016de rack,,,295.00,pln,switch tp-link 16p tl-sg1016de rack,,
r1369,source_beta//14019035,608638,source_beta,tp-link 16-port gigabit easy smart switch,tp-link,"the tl-sg1016de 16-port gigabit easy smart switch is an ideal upgrade from an unmanaged switch, designed for small and medium business networks that require simple network management. network administrators can effectively monitor traffic via port mirroring, loop prevention and cable diagnostics features. to optimize traffic on your business network, tl-sg1016de offers port priority/802.1p priority and dscp qos1to keep latency-sensitive traffic moving smoothly and jitter-free. additionally, port-based, tag-based and mtu vlan can improve security and meet more network segmentation requirements. moreover, with its innovative energy-efficient technology, the tl-sg1016de can save up to 18% of power consumption, making it an eco-friendly solution for your business network. 1610/100/1000mbps rj45 ports provides network monitoring, traffic prioritization and vlan features innovative energy-efficient technology reduces power output by up to 18% simple network set-up on top of plug-and-play connectivity web-based user interface and management utility simplify configurationeffective managementtp-link’s gigabit easy smart switch, tl-sg1016de offers network monitoring for users to observe traffic behavior. with port mirroring, loop prevention and cable diagnostics features, tl-sg1016de can identify and even locate connection problems on your business network. moreover, administrators can designate the priority of the traffic based on port priority and port/ 802.1p/ dscp priority, to ensure that voice and video are always clear, smooth and lag-free. additionally, to improve security and network performance, tl-sg1016de supports mtu vlan, port-based vlan and 802.1q-based vlan functions. tl-sg1016de is an upgrade from the plug-and-play unmanaged switch, delivering great value while empowering your network and similarly delivering great value to the end user.go green with your ethernetyou now have the choice to go green when upgrading to a gigabit network! this new generation of tl-sg1016de 16-port gigabit easy smart switch features the latest energy-efficient technologies that can greatly expand your network’s capacity with much less power. it automatically adjusts power consumption according to the link status and cable length to limit the carbon footprint of your network.power down idle portswhen a computer or network equipment is off, the corresponding port of a traditional switch will continue to consume considerable amounts of power. the tl-sg1016de can automatically detect the link status of each port and reduce the power consumption of ports that are idle.power budget according to cable lengthideally, shorter cables would use less power with less power degradation over their length; this is not the case with most devices as they will use the same amount of power across the cable regardless of whether it is 10 or 50 meters in length. the tl-sg1016de analyzes the length of the ethernet cable connected and adjusts the power usage accordingly, rather than keeping the power consumption in a conventional solution.ease to usetl-sg1016de is easy to use and manage. auto mdi/mdi-x crossover on all ports eliminate the need for crossover cables or uplink ports. auto-negotiation on each port senses the link speed of a network device (either 10, 100, or 1000 mbps) and intelligently adjusts for compatibility and optimal performance. its compact size makes it ideal for desktops with limited space while also being rack-mountable, convenient and safe. dynamic led lights provide real-time work status display and basic fault diagnosis.",179.00,sgd,tp-link 16-port gigabit easy smart switch,tp-link,
r1370,source_gamma//23443522,608638,source_gamma,tp-link - 16-port gigabit easy smart switchin perp,,tp-link 16-port gigabit easy smart switchin perp (tl-sg1016de) - produkt: styrt - porter: 16 - hastighet: 1gbps,1039.00,nok,tp-link - 16-port gigabit easy smart switchin perp,,
r1371,source_alpha//27366970,608638,source_alpha,switch tp-link 16 port giga,,,107.48,eur,switch tp-link 16 port giga,,
r1372,source_beta//40291302,608638,source_beta,"tp-link tl-sg1016de 16-port gigabit easy smart switch, 16 10/100/1000mbps rj45 ports, mtu/port/tag-based vlan, qos, igmp snooping",,"16-port gigabit easy smart switch1610/100/1000mbps rj45 portsprovides network monitoring, traffic prioritization and vlan featuresgreen technology reduces power consumptionsimple network set-up on top of plug-and-play connectivityweb-based user interface and management utility simplify configurationbuy nowwhat this product doesthe tl-sg1016de 16-port gigabit easy smart switch is an ideal upgrade from an unmanaged switch, designed for small and medium business networks that require simple network management. network administrators can effectively monitor traffic via port mirroring, loop prevention and cable diagnostics features. to optimize traffic on your business network, tl-sg1016de offers port priority/802.1p priority and dscp qos1to keep latency-sensitive traffic moving smoothly and jitter-free. additionally, port-based, tag-based and mtu vlan can improve security and meet more network segmentation requirements. moreover, with its innovative energy-efficient technology, the tl-sg1016de can reduce power consumption, making it an eco-friendly solution for your business network.effective managementtp-link’s gigabit easy smart switch, tl-sg1016de offers network monitoring for users to observe traffic behavior. with port mirroring, loop prevention and cable diagnostics features, tl-sg1016de can identify and even locate connection problems on your business network. moreover, administrators can designate the priority of the traffic based on port priority and port/ 802.1p/ dscp priority, to ensure that voice and video are always clear, smooth and lag-free. additionally, to improve security and network performance, tl-sg1016de supports mtu vlan, port-based vlan and 802.1q-based vlan functions. tl-sg1016de is an upgrade from the plug-and-play unmanaged switch, delivering great value while empowering your network and similarly delivering great value to the end user.go green with your ethernetyou now have the choice to go green when upgrading to a gigabit network! this new generation of tl-sg1016de 16-port gigabit easy smart switch features the latest energy-efficient technologies that can greatly expand your network’s capacity with much less power. it automatically adjusts power consumption according to the link status and cable length to limit the carbon footprint of your network.power down idle portswhen a computer or network equipment is off, the corresponding port of a traditional switch will continue to consume considerable amounts of power. the tl-sg1016de can automatically detect the link status of each port and reduce the power consumption of idle ports.power budget according to cable lengthideally, shorter cables would use less power with less power degradation over their length; this is not the case with most devices as they will use the same amount of power across the cable regardless of whether it is 10 or 50 meters in length. the tl-sg1016de analyzes the length of the ethernet cable connected and adjusts the power usage accordingly, rather than keeping the power consumption in a conventional solution.easyto usetl-sg1016de is easy to use and manage. auto mdi/mdi-x crossover on all ports eliminates the need for crossover cables or uplink ports. auto-negotiation on each port senses the link speed of a network device (either 10, 100, or 1000 mbps) and intelligently adjusts for compatibility and optimal performance. its compact size makes it ideal for desktops with limited space while also being rack-mountable, convenient and safe. dynamic led lights provide real-time work status display and basic fault diagnosis.",7.999e1,usd,"tp-link tl-sg1016de 16-port gigabit easy smart switch, 16 10/100/1000mbps rj45 ports, mtu/port/tag-based vlan, qos, igmp snooping",,
r1373,source_gamma//48419231,608638,source_gamma,tp-link tl-sg1016de 16-port gigabit easy smart switch,tp-link,"tp-link 16-port gigabit ethernet easy smart managed switch interface available: 8 x 10/100/1000mbps rj45 ports, auto negotiation/auto mdi/mdix; internal memory: 1.5mb; protocols supported: ieee 802.3i ieee 802.3u ieee 802.3ab ieee 802.3af , ieee 802.3x ieee 802.1q ieee 802.1p; system requirement: microsoft windows for running utility16 10/100/1000mbps rj45 ports. effective network monitoring via port mirroring, loop prevention, and cable diagnostics. port and tag-based qos enable smooth running",69.99,usd,tp-link tl-sg1016de 16-port gigabit easy smart switch,tp-link,
r1374,source_alpha//23230922,609482,source_alpha,apple magsafe 2 - power adapter - 60 watt,,"the 60 w magsafe 2 power adapter features a magnetic dc connector so if someone should trip over it, the cord disconnects harmlessly and your macbook pro stays put safely. it also helps prevent fraying or weakening of the cables over time. in addition, the magnetic dc helps guide the plug into the system for a quick and secure connection.when the connection is secure, an led located at the head of the dc connector lights up, an amber light lets you know that your notebook is charging, while a green light tells you that you have a full charge. an ac cord is provided with the adapter for maximum cord length, while the ac wall adapter gives you an even easier and more compact way to travel.designed to be the perfect traveling companion, the adapter has a clever design which allows the dc cable to be wound neatly around itself for easy cable storage.",95,cad,apple magsafe 2 - power adapter - 60 watt,,
r1375,source_beta//3598615,609482,source_beta,apple 60w magsafe 2 power adapter (macbook pro with 13-inch retina display),,apple 60w magsafe 2 power adapter (macbook pro with 13-inch retina display),77.42,usd,apple 60w magsafe 2 power adapter (macbook pro with 13-inch retina display),,
r1376,source_gamma//3673898,609482,source_gamma,apple apple 60w magsafe 2 power adapter,apple,,1049.00,ttd,apple apple 60w magsafe 2 power adapter,apple,
